kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violin II	88	348	1 visible accidental(s) on tied continuation	pitches=62
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violin II	93	368	1 visible accidental(s) on tied continuation	pitches=60
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	23	91	17 semitones from MIDI 52 to 69	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	24	92	12 semitones from MIDI 69 to 57	prev_dur=1; current_dur=2
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	46	181	14 semitones from MIDI 48 to 62	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	83	330	15 semitones from MIDI 57 to 72	prev_dur=1; current_dur=2
register_jump	high	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	84	333	20 semitones from MIDI 72 to 52	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	84	334	17 semitones from MIDI 52 to 69	prev_dur=1; current_dur=2
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	5	16	tie start without matching continuation	pitches=59
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	35	136	tie start without matching continuation	pitches=59
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	67	267	tie start without matching continuation	pitches=62
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	72	286	tie start without matching continuation	pitches=60
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	87	347	tie start without matching continuation	pitches=62
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	92	366	tie start without matching continuation	pitches=60
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	6	20	1 visible accidental(s) on tied continuation	pitches=62
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	41	160	1 visible accidental(s) on tied continuation	pitches=60
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	76	300	1 visible accidental(s) on tied continuation	pitches=57
accidental_on_tie_continuation	low	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Viola	96	380	1 visible accidental(s) on tied continuation	pitches=57
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	12	45	12 semitones from MIDI 52 to 64	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	30	117	12 semitones from MIDI 40 to 52	prev_dur=4; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	33	130	12 semitones from MIDI 43 to 55	prev_dur=1; current_dur=2
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	40	156	12 semitones from MIDI 45 to 57	prev_dur=4; current_dur=4
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	44	172	12 semitones from MIDI 55 to 43	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	45	179	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	46	181	15 semitones from MIDI 60 to 45	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	47	184	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=1
register_jump	high	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	50	197	24 semitones from MIDI 38 to 62	prev_dur=1; current_dur=2
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	50	199	14 semitones from MIDI 62 to 48	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	72	285	13 semitones from MIDI 60 to 47	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	77	304	15 semitones from MIDI 60 to 45	prev_dur=4; current_dur=4
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	92	365	13 semitones from MIDI 60 to 47	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	97	384	15 semitones from MIDI 60 to 45	prev_dur=4; current_dur=4
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	75	298	tie start without matching continuation	pitches=57
dangling_tie	medium	kdf_string_quartet	IV 9-10. Cor mio, deh, non piangete	9-10. Cor mio, deh, non piangete	data/kdf/book4/reductions/string_quartet/book4_09-10_cor_mio_deh_non_piangete.musicxml	Violoncello	95	378	tie start without matching continuation	pitches=57
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	31	120	25 semitones from MIDI 62 to 87	prev_dur=4; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	37	147	14 semitones from MIDI 62 to 76	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	38	148	14 semitones from MIDI 76 to 62	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	38	151	13 semitones from MIDI 64 to 77	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	63	250	15 semitones from MIDI 62 to 77	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	79	312	25 semitones from MIDI 62 to 87	prev_dur=4; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	85	339	14 semitones from MIDI 62 to 76	prev_dur=2; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	86	340	14 semitones from MIDI 76 to 62	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	86	343	13 semitones from MIDI 64 to 77	prev_dur=1; current_dur=1
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	111	442	15 semitones from MIDI 62 to 77	prev_dur=2; current_dur=2
accidental_on_tie_continuation	low	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	60	236	1 visible accidental(s) on tied continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin I	108	428	1 visible accidental(s) on tied continuation	pitches=67
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	20	76	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=2
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	37	147	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	43	168	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	85	339	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	91	360	tie start without matching continuation	pitches=67
accidental_on_tie_continuation	low	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	54	212	1 visible accidental(s) on tied continuation	pitches=65
accidental_on_tie_continuation	low	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	102	404	1 visible accidental(s) on tied continuation	pitches=65
accidental_on_tie_continuation	low	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Violin II	114	452	1 visible accidental(s) on tied continuation	pitches=69
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	28	110	12 semitones from MIDI 70 to 58	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	33	128	12 semitones from MIDI 55 to 67	prev_dur=4; current_dur=4
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	48	188	12 semitones from MIDI 59 to 71	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	63	250	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	64	252	14 semitones from MIDI 69 to 55	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	76	302	12 semitones from MIDI 70 to 58	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	81	320	12 semitones from MIDI 55 to 67	prev_dur=4; current_dur=4
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	96	380	12 semitones from MIDI 59 to 71	prev_dur=2; current_dur=4
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	111	442	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=2
register_jump	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	112	444	14 semitones from MIDI 69 to 55	prev_dur=2; current_dur=4
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	3	8	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	52	206	tie start without matching continuation	pitches=67
dangling_tie	medium	kdf_string_quartet	IV 11. Sparge la morte	11. Sparge la morte	data/kdf/book4/reductions/string_quartet/book4_11_sparge_la_morte.musicxml	Viola	59	234	tie start without matching continuation	pitches=67
